article_id,sentence_number,purepecha,spanish
2025480,79,Jamberi eratsepti eskaksï arhipiringaeska sési jarhaspka ambe enga Reoboami tʼuini eratsepkia úni,¿Por qué
2025480,80,"Joperu no ísï úkuarhispti, jimbosï Reoboami ménderu imeeri amiguecha jingoni nípti engaksï sánderu sapichku japka, ka indeechaksï kʼóru arhispti eska sési jarhaspka ambe enga Reoboami erakupkia úni (1 Rey",¿Será que ya había decidido lo que quería hacer y solo estaba buscando que alguien le diera larazón
2025480,81,12:8-14),"Si así fue, eso explicaría por qué después les preguntó a sus amigos más jóvenes, quienes le dijeron justo lo que quería oír (1 Rey"
2025480,82,"Reoboami indeechani kasu úkuaspti ka inde ambe úspti eskaksï máru israeliteecha nóteru uékapiringia kurhajchani, ka jiáni uératini, Reoboami uánikua problemechani niáraspti jatsiani (1 Rey",12:8-14)
2025480,83,12:16-19).,"Rehoboam les hizo caso y, como resultado, una parte de la nación se rebeló"
2025480,84,13.¿Néna uaa míteni sini meru uékasïni konseju ma?,"De ahí en adelante, el reinado de Rehoboam estuvo lleno de problemas (1 Rey"
2025480,85,13¿Ambechi jorhenguarhisïni Reoboamiiri ambe,12:16-19).
2025480,86,Eskachi no jatsiska para kurhajkuarhini konseju ma nomasi parachi arhinhani eska sési jarhaska ambe engachi erakukia úni,13.¿Qué nos ayudará a saber si tenemos una mente abierta?
2025480,87,"Ísï jimbo, ju je kurhamarhikuarhini: “¿Ískuni kurhajchaasïni imeechani engajtsïni máteru ambe arhijka ka no imani ambe engani ji uékani jaka úni?”.",13¿Qué podemos aprender de lo que le pasó a Rehoboam
2025480,88,14.¿Ambechi no jatsiski para mirikurhini,"Que, si pedimos un consejo, debemos hacerlo con una mente abierta, es decir, sin que en el fondo ya tengamos tomada una decisión"
2025480,89,Úra je ejemplu ma (ístu exe je imajenini).,"Preguntémonos: “Si pido un consejo y no me dicen lo que quiero oír, ¿lo rechazo de inmediato?”"
2025480,90,"14Ju je eranhaskani eska erachi ma ánchikuarhita ma intsïnhaxaka nani enga kánikua sentabu andaaka, joperu jatsisti para iauanisï nirani ánchikuarhini ka ióni sáni",Pongamos un ejemplo.
2025480,91,"Inde erachi, orhejtsïkutini ma aiangusïndi para konseju ma kurhakuni ante de jiókuarhini ánchikuarhitani",14.¿Qué no debemos olvidar
2025480,92,I orhejtsïkuti Bibliani úrasïndi para miátantani eska indeeri sánderu k’éri responsabilidadi jindeeska jarhuatani familiani para sési marhuakuni jarhani Tata Diosï Jeobani (Éfes,Ponga un ejemplo (vea también la imagen).
2025480,93,6:4;1 Tim,14Imaginemos que a un hermano le ofrecen un trabajo que tiene un buen sueldo pero que implica pasar largas temporadas lejos de su familia
2025480,94,5:8),"Antes de dar una respuesta, le pide consejo a un anciano"
2025480,95,"Enga erachi kurhaajka ini ambe, no kasu úkusïndi orhejtsïkutini ka máteru erachiichani kurhamarhiasïndi, astaka máechakua arhijka eska jiókuarhiaka ánchikuarhitani",Este utiliza la Biblia para recordarle que su responsabilidad principal es atender las necesidades espirituales de su familia (Efes
2025480,96,Ju je no mirikurhini eska juchaari mintsita traisionerueska (Jer,6:4;1 Tim
2025480,97,17:9),5:8)
2025480,98,"Ísï jimbo, ¿inde erachi sési jimbo uékaxapi konseju ma o t’uini erakuspia ambe úni","De inmediato, el hermano decide que no está de acuerdo con el anciano y sigue preguntándoles a otros hermanos hasta que por fin uno le aconseja que acepte el trabajo"
2025480,99,"Ménisï,erachiichajtsïni ambakiti konseju ma íntskusïndi joperuchi jucha no uékasïnga kurhajchaani.","¿Estaba buscando un consejo, o en el fondo estaba buscando que alguien le dijera lo mismo que él ya había decidido?No olvidemos que el corazón es traicionero (Jer"
2025480,100,"¿Sési jimbochi uékasïni konseju ma, ochi solu uékasïni kurhaani ambe engachi jucha uéjka",17:9)
2025480,101,(Exe je párrafu 14).,"A veces, el consejo que más necesitamos es el que menos queremos oír."
2025480,102,"15.¿Ambechi no jatsiski para úni, ka andi?","¿Estamos buscando un consejo, o en el fondo solo estamos buscando a alguien que nos dé la razón"
2025480,103,15Tata Diosï Jeoba uékasïndi eska kristianu ma jandiajku erakuaka ambe úni (Gal,(Vea el párrafo 14).
2025480,104,"6:4, 5)","15.¿Qué no debemos hacer, y por qué?"
2025480,105,"Ísï jimbo, ante dechi uandani ambechi uékaxaki úni, jatsiskachi para exeni ambe uandasïni Biblia ka ístuksï néna eratsesïni ima kristianuecha engaksï eratsekua jukarikia",15Jehová espera que cada cristiano decida por sí mismo (Gál
2025480,106,"Joperuchi kʼóru no méni jurajkuaka eskajtsïni arhiaka: “Jo, indeni ambe ú o arisï ú”","6:4, 5)"
2025480,107,Nóchi nipiringa juchaari amigu jingoni ka kurhamarhini: “¿T’u ambe úpirini?”,"Como hemos visto, antes de tomar una decisión, es bueno buscar la guía de la Biblia y de hermanos maduros"
2025480,108,Níjtuchi jatsi para ísï jámani eska máteruecha ka no sáni eratsentani nénachi exesïni jucha indeni ambe engachi uékani jaka úni.,"Ahora bien, lo que no debemos hacer es pedirles que decidan por nosotros"
2025480,109,16.¿Ambeksï jatsispi para erakuni úni Korintu anapu kristianuecha,Así que no iríamos a alguien de confianza y le preguntaríamos: “¿Qué harías tú en mi lugar?”
2025480,110,"(1 Korintu 8:7;10:25, 26).","Por otro lado, tampoco estaría bien copiar lo que hacen los demás sin detenernos a pensar en el tema por nosotros mismos."
2025480,111,16Ju je exeni ambe enga úkuarhipka primeru siglurhu Korintu anapu kúnguarhikua jingoni,16.¿Qué decisión tenían que tomar los cristianos de Corinto
2025480,112,Ima kristianuechaksï jatsispti para exeni sinksï piápirini ka arhani imani kʼuiripetani enga jamberi úranhapka para diosï úkatechani kéjtsïtakuani,"(1 Corintios 8:7;10:25, 26)."
2025480,113,"Apostoli Pablu karakuaspti: “Juchachi mítetixaka eska diosï úkata ma méntku no ma ambe máeska parhakpinirhu, ka ístuchi mítetixaka eska ma Tata Diosïjkusï jaka” (1 Kor",16Veamos algo que pasó en el siglo primero en la congregación de Corinto
2025480,114,8:4),Aquellos cristianos tenían que tomar una decisión sobre la carne que quizás se había ofrecido a los ídolos
2025480,115,Jamberi jimboksïsï máru kristianuecha uandapti eskaksï piápiringa indeni kʼuiripetani nájkiruka jamberi tʼuini diosï úkata ma kéjtsïtaminhapiringia,Pablo les escribió: “Sabemos que un ídolo no es nada en el mundo y que no hay más que un solo Dios” (1 Cor
2025480,116,"Joperu máteru kristianuechaksï uandaspti eskaksï no apiringa indeni kʼuiripetani jimboka imeecheeri konsiensia no sési pʼikuastaapiringa(arhinta je1 Korintu 8:7;10:25, 26).Jiájkani, mándani kristianu jatsispti para exeni ambe úpirini",8:4)
2025480,117,"Apostoli Pablu no méni arhiaspti Korintu anapu kristianuechani eskaksï arhiapiringa máteruechani ambe úni, níjtu eskaksï úpiringa ambe engaksï máteruecha ueenga","Por eso, algunos decidieron que podían comer la carne que compraban en la carnicería aunque antes tal vez se hubiera ofrecido a los ídolos"
2025480,118,"Sánderu sési,Roma 14:10-12jimbo karakuaspti: “Mándani arhinchijatsiaka para aianguni Tata Diosïni ambe engachi xáni úka”.","Otros decidieron que no comerían esa carne porque les molestaría la conciencia(lea1 Corintios 8:7;10:25, 26).Era una decisión personal"
2025480,119,17.¿Ambe úpirini úkuarhini engachi májkueni úpiringa eska máteruecha,Pablo nunca les dijo a los corintios que tomaran decisiones por los demás ni que copiaran lo que otros hacían
2025480,120,Úra je ejemplu ma (ístu exea je imajeniichani).,"Al contrario, enRomanos 14:10-12escribió: “Cada uno de nosotros rendirá cuentasde sí mismoa Dios”."
2025480,121,17Jamberichi juchajtu úpiringa májkueni ambe nitamakuarhini,17.¿Qué puede pasar si solo copiamos lo que otros hacen
2025480,122,"Pori ejemplu, ju je eratsentani iurhiriiri ambe",Ponga un ejemplo (vea también las imágenes).
2025480,123,"Mándani kristianu jatsisti paraexeni sini jiókuarhia o nómbe indeni sánderu sapirhati seluleechani engaksï iurhirirhu jaka.bJamberichi jucha úkua jukanchajka kurhanguni iurhiriiri ambe, joperu juchaari responsabilidadiisti sési mítetini jarhani indeni ambe (Rom",17¿Qué situación parecida podría darse en la actualidad
2025480,124,14:4),Pensemos en eltema de las fracciones de la sangre
2025480,125,"Engachi solu imani ambe úpiringa engaksï máteruecha újka, nóchi jánhaskatiipiringa jimbokachi no úrani japiringa Bibliani parajtsïni arhini ambe engachi jatsika para úni (Ebr","Todo cristiano debe decidir si las aceptará o no.bPuede que nos cueste trabajo entender bien este asunto, pero tomar decisiones como esta es parte de nuestra responsabilidad como cristianos (Rom"
2025480,126,5:14),14:4)
2025480,127,"Ísï jimbo, orhetachi jatsiska para jucha ueenani inbestigarini ka exeni náki Biblieri prinsipiuechajtsïni uaa jarhuatani parachi seguru jarhani ambe úni","Si solo copiáramos lo que otros hacen, podríamos debilitar nuestra conciencia"
2025480,128,"Ka engachi exejka eskachi útasï kuerataxaka sési kurhanguni ambe ma, kánikua sési jauati eskachi konseju kurhakuaka ambakiti kristianuni ma.",La única manera de entrenarla y fortalecerla es usándola (Heb
2025480,129,Jiántkuchisï jatsika para konseju ma kurhajkuarhini engachi na inbestigariuakia ima ambeeri engachi uéjka úni,5:14)
2025480,130,(Exe je párrafu 17).,"Por tanto, si tenemos que tomar una decisión, en primer lugar debemos hacer nuestra propia investigación y ver qué principios bíblicos son aplicables en nuestra situación"
2025480,131,18.¿Ambe úskia Tata Diosï Jeoba juchantsïni jimbo?,"Y, si después sentimos que necesitamos ayuda para entender mejor el asunto, haremos bien en pedirle consejo a un cristiano maduro."
2025480,132,18Tata Diosï Jeoba jurajkusïndi eskachi jandiajku exeaka ambe úni ka ísïjtsïni xarhatachesïndi eskajtsïni kánikua mintsinharhisïnga,Solo debemos pedir consejo después de haber hecho nuestra propia investigación
2025480,133,"Joperu parajtsïni jarhuatani ambakiti ambe erakuni úni, íntskustijtsïni imeeri Karakatani ka ambakiti amiguechani engajtsïni jarhuatajka sési kurhanguani Biblieri prinsipiuechani ka ísï úni",(Vea el párrafo 17).
2025480,134,"Indeni ambe jingoni, Tata Diosï Jeoba xarhataxati eska ambakiti Taati máeska (Prov",18.¿Qué ha hecho Jehová por nosotros?
2025480,135,3:21-23),"18Jehová nos permite tomar nuestras propias decisiones, y así nos demuestra que confía mucho en nosotros"
2025480,136,"Ísï jimbo, ¿nénachi uaa xarhatakuni eskachi agradesidu jarhaska Tata Diosï jingoni jimbokajtsïni uánikua ambe íntskuxaka?",Él nos ha dado su Palabra y también amigos maduros que pueden ayudarnos a entender cómo aplicar los principios bíblicos
2025480,137,19.¿Nénachi uaa sési pʼikuastani Tata Diosï Jeobani?,De esta manera ha cumplido con su responsabilidad como Padre (Prov
2025480,138,"19Ísï eska taati ma na tsípijki enga exejka eska uájpa jánguarhintaxaka marhuakuni Tata Diosï Jeobani, eratsekua jukariini, jánhaskatiini ka uékani jarhuatani máteruechani, Tata Diosï Jeobajtu kánikua sési pʼikuarherasïndi enga exejka eskachi jánguarhintaxaka marhuakuni, kurhajkuarhiani konsejuechani ka úkuecha jingoni k’éri ambe arhini Tata Diosï Jeobani.",3:21-23)
2025480,139,¿Andichisï jatsi para kaxumbitiini ka jiókuarhini eskachi no iámindu ambe míteska?,¿Cómo podemos demostrarle que estamos agradecidos por todo lo que nos ha dado?
2025480,140,¿Andichisï jatsi para xarhatani eskachi sési jimbo uékasïnga konseju ma?,19.¿Cómo podemos hacer feliz a Jehová?
2025480,141,¿Andichisï no jatsi para jurajkuni eskaksï máteruecha uandaaka ambe engachi jatsika para úni?,"19A los padres les encanta ver cómo sus hijos se convierten en siervos de Jehová maduros, sabios y dispuestos a ayudar a los demás"
2025480,142,PIREKUA 127Jánguarhintaaka ísïini eska Jeoba na uéjka,"De manera parecida, a nuestro Padre celestial le hace feliz ver que seguimos madurando espiritualmente, pidiendo consejo y tomando decisiones que le dan honra."
2025480,143,"aMénisï, engachi uékaaka sánderu míteni sentabueri ambe, doktoricheeri ambe o máteru ambeeri, jamberi sési jauati eskachi imani kʼuiripuechani kurhamarhiauaka engaksï no Testigueka.",¿Por qué debemos ser humildes y modestos?
2025480,144,"bExentaakajtsï sánderu informasioni librurhuTsípikua jingoni ireka je,jorhenguarhikua 39, puntu 5ka partini “Ístu exe je ini ambe”.",¿Por qué debemos tener una mente abierta?
2025480,145,cAMBE ENGAKSÏ XARHATAJKA IMAJENIICHA:Orhejtsïkuti ma uandontskuarhekuxati máteru orhejtsïkutini imani ambe jimbo enga uandapka tánguarhikua ma jimbo engaksï jatsipka.,¿Por qué no deberíamos pedirles a los demás que decidan por nosotros?
2025480,146,,CANCIÓN 127La clase de persona que debo ser
2025480,147,,"aEn ocasiones, tal vez sea adecuado consultar con personas que no sirven a Jehová sobre temas económicos, médicos o de otro tipo."
2025480,148,,"bEncontrará una explicación detallada en el libroDisfrute de la vida,lección 39, punto 5y la sección “Descubra algo más”."
2025480,149,,cDESCRIPCIÓN DE LAS IMÁGENES:Un anciano le da un consejo a otro anciano sobre la manera en la que habló poco antes en una reunión.
2025481,1,“Arhistachiakakini tʼungini exeparini”(SAL,“Te aconsejaré con mis ojos puestos en ti”(SAL
2025481,2,32:8).,32:8).
2025481,3,AMBE ENGACHI JORHENGUARHIAKA,TEMA
2025481,4,Exeakachi néna íntspini ambakiti konseju ma ka enga marhuauaka.,Cómo dar un consejo para que sea bueno y útil.
